pfam	count
CobN/Magnesium Chelatase(PF02514)	36
Pyridoxal-dependent decarboxyla...(PF00278)	36
Glutamate-cysteine ligase famil...(PF04107)	36
Mur ligase family, catalytic do...(PF01225)	36
HemN C-terminal domain(PF06969)	36
FtsK/SpoIIIE family(PF01580)	36
Ethylbenzene dehydrogenase(PF09459)	36
Etoposide-induced protein 2.4 (...(PF07264)	36
Anthranilate synthase component...(PF04715)	36
Aspartate/ornithine carbamoyltr...(PF02729)	36
Cobalamin-independent synthase,...(PF01717)	36
MerR HTH family regulatory prot...(PF13411)	36
Delta-aminolevulinic acid dehyd...(PF00490)	36
Putative transposase(PF04986)	35
NOL1/NOP2/sun family(PF01189)	35
Carbamoyl-phosphate synthase sm...(PF00988)	35
6,7-dimethyl-8-ribityllumazine ...(PF00885)	35
Prolipoprotein diacylglyceryl t...(PF01790)	35
Trm112p-like protein(PF03966)	35
Xylose isomerase-like TIM barre...(PF01261)	35
Ferrochelatase(PF00762)	35
S-adenosylmethionine synthetase...(PF02773)	35
Minor tail protein T(PF06223)	35
Fatty acid cis/trans isomerase ...(PF06934)	35
Pantoate-beta-alanine ligase(PF02569)	35
RibD C-terminal domain(PF01872)	35
PPIC-type PPIASE domain(PF00639)	35
D-alanyl-D-alanine carboxypepti...(PF00768)	35
NAD(P)-binding Rossmann-like do...(PF13450)	34
4Fe-4S dicluster domain(PF13183)	34
Methyladenine glycosylase(PF03352)	34
XFP C-terminal domain(PF09363)	34
DNA gyrase B subunit, carboxyl ...(PF00986)	34
Polyketide cyclase / dehydrase ...(PF03364)	34
Phosphoenolpyruvate phosphomuta...(PF13714)	34
Histidinol dehydrogenase(PF00815)	34
Translation-initiation factor 2...(PF11987)	34
Lumazine binding domain(PF00677)	34
Peptidase family M41(PF01434)	34
Helix-hairpin-helix motif(PF12826)	34
Protein of unknown function (DU...(PF06071)	34
Domain of unknown function (DUF...(PF11842)	34
MutS domain III(PF05192)	34
Mannose-6-phosphate isomerase(PF01050)	34
Ribonucleotide reductase, small...(PF00268)	34
ATP synthase alpha/beta chain, ...(PF00306)	33
IS66 C-terminal element(PF13817)	33
Bacterial RNA polymerase, alpha...(PF03118)	33
Seven times multi-haem cytochro...(PF13447)	33
Lambda phage tail tape-measure ...(PF09718)	33
YicC-like family, N-terminal re...(PF03755)	33
Zinc carboxypeptidase(PF00246)	33
ribosomal L5P family C-terminus...(PF00673)	33
Cysteine-rich domain(PF02754)	33
PLD-like domain(PF13091)	33
Ecdysteroid kinase(PF02958)	33
Protein of unknown function (DU...(PF07556)	33
ACT domain(PF13740)	33
KOW motif(PF00467)	33
Respiratory-chain NADH dehydrog...(PF00346)	33
Organic solvent tolerance prote...(PF04453)	32
Ribosomal protein L18e/L15(PF00828)	32
Phage integrase, N-terminal SAM...(PF13495)	32
3,4-dihydroxy-2-butanone 4-phos...(PF00926)	32
Ribosomal prokaryotic L21 prote...(PF00829)	32
Bacterial flagellin N-terminal ...(PF00669)	32
NADH(P)-binding (PF13460)	32
Phosphoenolpyruvate carboxykina...(PF01293)	32
Pyruvate ferredoxin/flavodoxin ...(PF01558)	32
Bacterial protein of unknown fu...(PF05872)	32
WD domain, G-beta repeat(PF00400)	32
Fatty acid synthesis protein(PF02504)	32
Histidine phosphatase superfami...(PF00300)	32
Formate--tetrahydrofolate ligas...(PF01268)	32
Carbohydrate kinase(PF01256)	32
PDZ domain (Also known as DHR o...(PF00595)	32
ABC1 family(PF03109)	32
Ribosomal protein L4/L1 family(PF00573)	32
Glutamine synthetase, catalytic...(PF00120)	32
Thrombospondin type 3 repeat(PF02412)	32
PrkA AAA domain(PF08298)	32
1-deoxy-D-xylulose 5-phosphate ...(PF08436)	32
RuvA N terminal domain(PF01330)	32
PUA domain(PF01472)	32
Motility related/secretion prot...(PF14349)	31
LppC putative lipoprotein(PF04348)	31
Terminase-like family(PF03237)	31
Asparaginase(PF01112)	31
Bacterial flagellin C-terminal ...(PF00700)	31
Helicase associated domain (HA2...(PF04408)	31
TrfA protein(PF07042)	31
Memo-like protein(PF01875)	31
Uroporphyrinogen decarboxylase ...(PF01208)	31
Phosphoribosyl synthetase-assoc...(PF14572)	31
GTP cyclohydrolase II(PF00925)	31
Protein of unknown function (DU...(PF08811)	31
Phosphoglycerate kinase(PF00162)	31
MoeZ/MoeB domain(PF05237)	31
Ribosomal protein S7p/S5e(PF00177)	31
Bacterial trigger factor protei...(PF05697)	31
Hexapeptide repeat of succinyl-...(PF14602)	31
Domain of unknown function (DUF...(PF11867)	31
NADH-ubiquinone/plastoquinone o...(PF00499)	31
YjeF-related protein N-terminus...(PF03853)	31
Ribosomal protein TL5, C-termin...(PF14693)	31
Bacterial type II/III secretion...(PF03958)	31
Shikimate kinase(PF01202)	30
Oxidoreductase molybdopterin bi...(PF00174)	30
dUTPase(PF00692)	30
HRDC domain(PF00570)	30
Pilus assembly protein, PilO(PF04350)	30
RNA polymerase Rpb1, domain 2(PF00623)	30
Sec-independent protein translo...(PF00902)	30
Phosphopantetheine attachment s...(PF00550)	30
FliG middle domain(PF14841)	30
FecCD transport family(PF01032)	30
Glutathione S-transferase, N-te...(PF13417)	30
Protein of unknown function (DU...(PF05943)	30
Subunit ChlI of Mg-chelatase(PF13541)	30
Acyl-CoA dehydrogenase, N-termi...(PF02771)	30
PP-loop family(PF01171)	30
Amidohydrolase family(PF07969)	30
Uncharacterized protein conserv...(PF09838)	30
Bacitracin resistance protein B...(PF02673)	30
Glutamate synthase central doma...(PF04898)	30
Tripartite tricarboxylate trans...(PF03401)	30
HrcA protein C terminal domain(PF01628)	30
RNA polymerase Rpb1, domain 4(PF05000)	30
GTP1/OBG(PF01018)	30
Thymidylate kinase(PF02223)	30
ATP cone domain(PF03477)	30
Fructosamine kinase(PF03881)	30
PD-(D/E)XK nuclease superfamily...(PF12705)	30
Antitoxin Phd_YefM, type II tox...(PF02604)	30
Ribosomal protein L1p/L10e fami...(PF00687)	29
Glycine cleavage H-protein(PF01597)	29
Exonuclease VII, large subunit(PF02601)	29
B3/4 domain(PF03483)	29
Sigma-70, region 4(PF08281)	29
PPIC-type PPIASE domain(PF13616)	29
G-rich domain on putative tyros...(PF13807)	29
Mycolic acid cyclopropane synth...(PF02353)	29
Lon protease (S16) C-terminal p...(PF05362)	29
rod shape-determining protein M...(PF04085)	29
3-hydroxyacyl-CoA dehydrogenase...(PF00725)	29
Polysaccharide biosynthesis pro...(PF01943)	29
Transposase DDE domain group 1(PF13701)	29
S-adenosylmethionine-dependent ...(PF10672)	29
Helix-turn-helix domain of tran...(PF13542)	29
HipA-like C-terminal domain(PF07804)	29
Acetohydroxy acid isomeroreduct...(PF07991)	29
AsmA-like C-terminal region(PF13502)	29
Dihydroprymidine dehydrogenase ...(PF14691)	29
Bacterial protein of unknown fu...(PF05987)	29
Domain of unknown function (DUF...(PF11940)	29
Radical SAM N-terminal(PF08497)	28
Peptidase S46(PF10459)	28
Bacterial lipid A biosynthesis ...(PF03279)	28
Phage minor tail protein U(PF06141)	28
Alanine racemase, N-terminal do...(PF01168)	28
Protein of unknown function (DU...(PF07394)	28
Initiation factor 2 subunit fam...(PF01008)	28
STAS domain(PF01740)	28
NQR2, RnfD, RnfE family(PF03116)	28
Aspartate/ornithine carbamoyltr...(PF00185)	28
Protein of unknown function (DU...(PF07603)	28
UDP-glucose/GDP-mannose dehydro...(PF03720)	28
Type IV pili methyl-accepting c...(PF13675)	28
AsmA family(PF05170)	28
Uncharacterised protein family ...(PF03702)	28
von Willebrand factor type A do...(PF00092)	28
Heavy-metal-associated domain(PF00403)	28
ParA/MinD ATPase like(PF10609)	28
RNA polymerase beta subunit ext...(PF10385)	27
ATP-grasp domain(PF13535)	27
Ham1 family(PF01725)	27
Transposase DDE domain(PF13751)	27
Glucose / Sorbosone dehydrogena...(PF07995)	27
Thioredoxin(PF00085)	27
KH-domain-like of EngA bacteria...(PF14714)	27
Histidine kinase(PF06580)	27
CRISPR-associated protein (Cas_...(PF09709)	27
tRNA synthetases class II core ...(PF01409)	27
Virulence factor BrkB(PF03631)	27
CobW/HypB/UreG, nucleotide-bind...(PF02492)	27
NnrS protein(PF05940)	27
Helix-turn-helix domain(PF13936)	27
CoA-transferase family III(PF02515)	27
GIY-YIG catalytic domain(PF01541)	27
RNA polymerase Rpb6 (PF01192)	27
Penicillin amidase(PF01804)	27
Tetrahydrofolate dehydrogenase/...(PF02882)	27
Acyltransferase family(PF01757)	27
CDP-Glycerol:Poly(glycerophosph...(PF04464)	27
Phosphoribosyl-ATP pyrophosphoh...(PF01503)	27
HipA N-terminal domain(PF13657)	27
ROK family(PF00480)	27
'Cold-shock' DNA-binding domain...(PF00313)	27
SRP54-type protein, helical bun...(PF02881)	26
Protein of unknown function (DU...(PF12228)	26
SecD/SecF GG Motif(PF07549)	26
Transposase zinc-binding domain...(PF14319)	26
Protein of unknown function (DU...(PF04365)	26
Protein of unknown function (DU...(PF12094)	26
Domain of unknown function DUF3...(PF03625)	26
Bacterial protein of unknown fu...(PF05960)	26
Peptidase family M28(PF04389)	26
Putative zinc- or iron-chelatin...(PF03692)	26
Plasmid stabilisation system pr...(PF05016)	26
Inner membrane protein CreD(PF06123)	26
Phosphoribosylglycinamide synth...(PF02843)	26
Signal peptidase (SPase) II(PF01252)	26
Prephenate dehydrogenase(PF02153)	26
Semialdehyde dehydrogenase, dim...(PF02774)	26
ATPase family associated with v...(PF07726)	26
Bacterial Ig-like domain (group...(PF02368)	26
Alanine dehydrogenase/PNT, N-te...(PF05222)	26
Thiolase, C-terminal domain(PF02803)	26
KorB domain(PF08535)	26
HlyD family secretion protein(PF00529)	26
GXGXG motif(PF01493)	26
TGS domain(PF02824)	25
NusB family(PF01029)	25
Type I phosphodiesterase / nucl...(PF01663)	25
DNA polymerase III, delta subun...(PF06144)	25
Aminopeptidase P, N-terminal do...(PF05195)	25
MutS domain V(PF00488)	25
Tripartite ATP-independent peri...(PF04290)	25
RES domain(PF08808)	25
Uncharacterised protein family ...(PF01933)	25
Domain of unknown function (DUF...(PF08340)	25
Acetyl co-enzyme A carboxylase ...(PF03255)	25
Domain of unknown function (DUF...(PF09327)	25
Leucyl/phenylalanyl-tRNA protei...(PF03588)	25
Rubrerythrin(PF02915)	25
DsrE/DsrF-like family(PF02635)	25
Thioesterase superfamily(PF03061)	25
Fibronectin type III protein (PF12421)	25
AMMECR1(PF01871)	25
Cytochrome C biogenesis protein...(PF13386)	25
Arginine-tRNA-protein transfera...(PF04377)	25
DeoR-like helix-turn-helix doma...(PF08220)	25
Aconitase C-terminal domain(PF00694)	25
PIN domain(PF13638)	25
Putative tRNA binding domain(PF01588)	25
Succinylglutamate desuccinylase...(PF04952)	25
Outer membrane protein transpor...(PF03349)	24
Ribosomal protein L22p/L17e(PF00237)	24
Ferric uptake regulator family(PF01475)	24
DNA / pantothenate metabolism f...(PF04127)	24
Cytochrome C oxidase, mono-heme...(PF02433)	24
HDOD domain(PF08668)	24
AICARFT/IMPCHase bienzyme(PF01808)	24
N-acetylmuramoyl-L-alanine amid...(PF01510)	24
GH3 auxin-responsive promoter(PF03321)	24
OB-fold nucleic acid binding do...(PF13742)	24
Ribosomal protein S5, N-termina...(PF00333)	24
MgsA AAA+ ATPase C terminal(PF12002)	24
Glycosyltransferase family 9 (h...(PF01075)	24
Ribonuclease HII(PF01351)	24
3-hydroxyacyl-CoA dehydrogenase...(PF02737)	24
SmpB protein(PF01668)	24
Roadblock/LC7 domain(PF03259)	24
tRNA synthetases class I (E and...(PF03950)	24
Phage minor tail protein(PF05939)	24
D12 class N6 adenine-specific D...(PF02086)	24
Domain of Unknown Function (DUF...(PF06439)	24
Dihydrouridine synthase (Dus)(PF01207)	24
Phospholipid methyltransferase ...(PF04191)	24
Arginyl tRNA synthetase N termi...(PF03485)	24
Polysulphide reductase, NrfD(PF03916)	24
Sugar (and other) transporter(PF00083)	24
1-deoxy-D-xylulose 5-phosphate ...(PF02670)	24
Nucleotidyltransferase domain(PF01909)	24
Isochorismatase family(PF00857)	24
Peptidyl-tRNA hydrolase(PF01195)	24
Class II Aldolase and Adducin N...(PF00596)	24
Sulfatase-modifying factor enzy...(PF03781)	24
LysM domain(PF01476)	24
Bacterial DNA-binding protein(PF00216)	24
Uncharacterized BCR, YaiI/YqxD ...(PF02639)	24
4Fe-4S dicluster domain(PF13237)	24
CheB methylesterase(PF01339)	24
S-adenosylmethionine synthetase...(PF02772)	24
TruB family pseudouridylate syn...(PF01509)	23
Basic membrane protein(PF02608)	23
3-Oxoacyl-[acyl-carrier-protein...(PF08541)	23
AAA domain(PF13207)	23
Fumarate reductase flavoprotein...(PF02910)	23
Domain of unknown function (DUF...(PF11892)	23
Ribosomal protein L19(PF01245)	23
Phosphatidylserine decarboxylas...(PF02666)	23
Clp protease(PF00574)	23
Sigma-54 factor, core binding d...(PF04963)	23
DNA recombination-mediator prot...(PF02481)	23
Protein-L-isoaspartate(D-aspart...(PF01135)	23
UvrC Helix-hairpin-helix N-term...(PF08459)	23
Sigma 54 modulation protein / S...(PF02482)	23
Malic enzyme, N-terminal domain...(PF00390)	23
Type II secretion system (T2SS)...(PF03934)	23
Tetrahydrodipicolinate N-succin...(PF14805)	23
Domain of unknown function (DUF...(PF14793)	23
Oligomerisation domain(PF02410)	23
Hint domain(PF13403)	23
NusA-like KH domain(PF13184)	23
Threonyl and Alanyl tRNA synthe...(PF07973)	23
UvrB/uvrC motif(PF02151)	23
Ribonuclease B OB domain(PF08206)	23
Cytochrome b(N-terminal)/b6/pet...(PF13631)	23
Creatinase/Prolidase N-terminal...(PF01321)	23
Sucrose-6F-phosphate phosphohyd...(PF05116)	23
Phosphoribosylglycinamide synth...(PF02844)	23
Ribosomal protein L11, RNA bind...(PF00298)	23
Glutamine amidotransferase doma...(PF13522)	23
Adenylylsulphate kinase(PF01583)	23
Glycosyl transferase 4-like(PF13477)	23
BNR repeat-like domain(PF13088)	22
Patatin-like phospholipase(PF01734)	22
2Fe-2S iron-sulfur cluster bind...(PF00111)	22
SurA N-terminal domain(PF09312)	22
Transcription elongation factor...(PF01272)	22
Helix-turn-helix domain(PF12833)	22
Triosephosphate isomerase(PF00121)	22
Outer membrane protein (OmpH-li...(PF03938)	22
D-ala D-ala ligase C-terminus(PF07478)	22
UBA/TS-N domain(PF00627)	22
FtsJ-like methyltransferase(PF01728)	22
Glycosyl hydrolases family 2, s...(PF02837)	22
Uncharacterized protein family ...(PF01458)	22
CarD-like/TRCF domain(PF02559)	22
DXP reductoisomerase C-terminal...(PF13288)	22
DNA methylase(PF01555)	22
PUA-like domain(PF14306)	22
Semialdehyde dehydrogenase, NAD...(PF01118)	22
PTS HPr component phosphorylati...(PF00381)	22
ATP-sulfurylase(PF01747)	22
Phosphatidylglycerophosphatase ...(PF04608)	22
Ferrous iron transport protein ...(PF02421)	22
Preprotein translocase subunit(PF02699)	22
Hsp20/alpha crystallin family(PF00011)	22
Protein of unknown function (DU...(PF04402)	22
Sigma-54, DNA binding domain(PF04552)	22
FMN-binding domain(PF04205)	22
Beta-ketoacyl synthase, C-termi...(PF02801)	22
Protein of unknown function DUF...(PF03235)	21
Carboxypeptidase regulatory-lik...(PF13620)	21
Valyl tRNA synthetase tRNA bind...(PF10458)	21
Uncharacterized protein conserv...(PF09907)	21
Putative amidotransferase(PF13278)	21
Surface presentation of antigen...(PF01052)	21
RHS Repeat(PF05593)	21
Type I restriction enzyme R pro...(PF13588)	21
Electron transfer flavoprotein-...(PF05187)	21
Histidine kinase(PF07730)	21
S-adenosylmethionine synthetase...(PF00438)	21
Iron-containing alcohol dehydro...(PF00465)	21
2-C-methyl-D-erythritol 4-phosp...(PF01128)	21
NifU-like N terminal domain(PF01592)	21
Nitrate reductase delta subunit...(PF02613)	21
GlcNAc-PI de-N-acetylase(PF02585)	21
Glycerophosphoryl diester phosp...(PF03009)	21
Orotidine 5'-phosphate decarbox...(PF00215)	21
Sodium:sulfate symporter transm...(PF00939)	21
Cadherin domain(PF00028)	21
CYTH domain(PF01928)	21
AAA domain(PF13476)	21
Ribosomal protein L6(PF00347)	21
Ribosomal protein S13/S18(PF00416)	21
Neutral/alkaline non-lysosomal ...(PF04734)	21
Lipid-A-disaccharide synthetase...(PF02684)	21
Asp/Glu/Hydantoin racemase(PF01177)	21
Dihydrofolate reductase(PF00186)	21
MgtE intracellular N domain(PF03448)	21
Colicin V production protein(PF02674)	21
Tellurite resistance protein Te...(PF05099)	21
MarC family integral membrane p...(PF01914)	21
Ribosomal protein L23(PF00276)	21
HAD-hyrolase-like(PF13242)	21
VacJ like lipoprotein(PF04333)	21
Beta-lactamase superfamily doma...(PF12706)	21
D-xylulose 5-phosphate/D-fructo...(PF03894)	21
MerR, DNA binding(PF09278)	21
Uncharacterised P-loop hydrolas...(PF02367)	20
DDE superfamily endonuclease(PF13546)	20
Peptidase S24-like(PF00717)	20
Glycerol-3-phosphate acyltransf...(PF02660)	20
LytB protein(PF02401)	20
N-terminal TM domain of oligope...(PF12911)	20
Oxygen tolerance(PF13584)	20
Crossover junction endodeoxyrib...(PF02075)	20
Polynucleotide kinase 3 phospha...(PF08645)	20
Iron/manganese superoxide dismu...(PF02777)	20
SelR domain(PF01641)	20
Aldose 1-epimerase(PF01263)	20
Bacteriophage lambda minor tail...(PF06894)	20
PrkA serine protein kinase C-te...(PF06798)	20
Glycosyl transferase family 2(PF13704)	20
MvaI/BcnI restriction endonucle...(PF15515)	20
Peptidase family M49(PF03571)	20
Protein of unknown function (DU...(PF11127)	20
Transporter associated domain(PF03471)	20
Glycyl-tRNA synthetase alpha su...(PF02091)	20
SCO1/SenC(PF02630)	20
Sulfotransferase family(PF13469)	20
AsnC family(PF01037)	20
Glutathione S-transferase, N-te...(PF02798)	20
AAA domain(PF13604)	20
6-pyruvoyl tetrahydropterin syn...(PF01242)	20
Sulfotransferase family(PF03567)	20
KDPG and KHG aldolase(PF01081)	20
Type II secretion system (T2SS)...(PF05157)	20
BRCA1 C Terminus (BRCT) domain(PF00533)	20
Inhibitor of apoptosis-promotin...(PF01027)	20
Ankyrin repeats (3 copies)(PF12796)	19
Protoglobin(PF11563)	19
Ribosomal protein L7/L12 C-term...(PF00542)	19
TRAM domain(PF01938)	19
RnfH family Ubiquitin(PF03658)	19
Cytochrome C1 family(PF02167)	19
Protein of unknown function (DU...(PF11902)	19
Polyribonucleotide nucleotidylt...(PF03726)	19
B12 binding domain(PF02607)	19
Carbamoyl-phosphate synthetase ...(PF02787)	19
HD domain(PF13487)	19
Succinate dehydrogenase/Fumarat...(PF01127)	19
Glucose-regulated metallo-pepti...(PF06167)	19
DsrE/DsrF/DrsH-like family(PF13686)	19
Tetratricopeptide repeat(PF13429)	19
FlgD Ig-like domain(PF13860)	19
Cytosol aminopeptidase family, ...(PF02789)	19
CbbQ/NirQ/NorQ C-terminal (PF08406)	19
Inorganic pyrophosphatase(PF00719)	19
Pyrroline-5-carboxylate reducta...(PF14748)	19
BCCT family transporter(PF02028)	19
Hemerythrin HHE cation binding ...(PF01814)	19
Putative metal-binding domain o...(PF12156)	19
Low molecular weight phosphotyr...(PF01451)	19
Ribosomal protein L13(PF00572)	19
Phosphoglucomutase/phosphomanno...(PF00408)	19
Prophage minor tail protein Z (...(PF06763)	19
Uncharacterised protein family ...(PF01894)	19
CcmB protein(PF03379)	19
Peptidase family M1(PF01433)	19
Homoserine dehydrogenase(PF00742)	19
Aromatic amino acid lyase(PF00221)	19
GidA associated domain 3(PF13932)	19
Bacterial trigger factor protei...(PF05698)	19
Protein of unknown function, DU...(PF04187)	19
Endoribonuclease L-PSP(PF01042)	19
GTP-binding protein LepA C-term...(PF06421)	19
Formamidopyrimidine-DNA glycosy...(PF01149)	19
Family of unknown function (DUF...(PF05107)	19
PKD domain(PF00801)	19
HipA-like N-terminal domain(PF07805)	19
Ribosomal protein S9/S16(PF00380)	18
Protein of unknown function (DU...(PF05638)	18
Bacterial NAD-glutamate dehydro...(PF05088)	18
ABC 3 transport family(PF00950)	18
Proline racemase(PF05544)	18
Ion channel(PF07885)	18
Sucrose synthase(PF00862)	18
Proto-chlorophyllide reductase ...(PF08369)	18
YgbB family(PF02542)	18
GMP synthase C terminal domain(PF00958)	18
Metalloenzyme superfamily(PF01676)	18
Translation initiation factor I...(PF04760)	18
Thioredoxin-like domain(PF13098)	18
HEAT repeats(PF13646)	18
Amidase(PF01425)	18
Pyridoxal-dependent decarboxyla...(PF00282)	18
YsiA-like protein, C-terminal r...(PF08359)	18
PEP-utilising enzyme, N-termina...(PF05524)	18
ATP-NAD kinase(PF01513)	18
Replication protein P(PF06992)	18
Protein of unknown function (DU...(PF04461)	18
MazG nucleotide pyrophosphohydr...(PF03819)	18
Phosphate-starvation-inducible ...(PF06146)	18
Bacterial regulatory proteins, ...(PF00325)	18
Multi-copper polyphenol oxidore...(PF02578)	18
Bacteriophage lambda head decor...(PF02924)	18
S-adenosyl-L-homocysteine hydro...(PF00670)	18
DNA primase catalytic core, N-t...(PF08275)	18
Domain of unknown function DUF2...(PF01595)	18
Fatty acid hydroxylase superfam...(PF04116)	18
Sigma-70 factor, region 1.1(PF03979)	18
Magnesium chelatase, subunit Ch...(PF01078)	18
Sodium Bile acid symporter fami...(PF01758)	18
6-O-methylguanine DNA methyltra...(PF01035)	18
Alpha/beta hydrolase family(PF12695)	18
Ribonucleotide reductase, all-a...(PF00317)	18
Uncharacterized ACR, COG1993(PF02641)	18
MutS domain I(PF01624)	18
Carbonic anhydrase(PF00484)	18
Papain family cysteine protease...(PF00112)	18
Peptide methionine sulfoxide re...(PF01625)	18
Tetratricopeptide repeat(PF13432)	18
Nitrate reductase gamma subunit...(PF02665)	18
DNA polymerase III beta subunit...(PF00712)	18
Periplasmic binding protein-lik...(PF13377)	18
Phage portal protein(PF04860)	18
RDD family(PF06271)	17
DHHA1 domain(PF02272)	17
Peptidase family S58 (PF03576)	17
MatE(PF01554)	17
AAA domain(PF13481)	17
RQC domain(PF09382)	17
Respiratory-chain NADH dehydrog...(PF00329)	17
WYL domain(PF13280)	17
Ribosomal protein S8(PF00410)	17
Histone deacetylase domain(PF00850)	17
UvrD-like helicase C-terminal d...(PF13538)	17
YcjX-like family, DUF463(PF04317)	17
ChrR Cupin-like domain(PF12973)	17
AAA-like domain(PF14516)	17
NADH-ubiquinone/plastoquinone o...(PF00420)	17
Phosphomannose isomerase type I...(PF01238)	17
Acetyltransferase (GNAT) domain...(PF13508)	17
PAS domain(PF13188)	17
DsrC like protein(PF04358)	17
Bacterial extracellular solute-...(PF01547)	17
YidC periplasmic domain(PF14849)	17
QueF-like protein(PF14489)	17
Domain of unknown function DUF1...(PF01345)	17
CotH protein(PF08757)	17
Na+/H+ antiporter family(PF03553)	17
DSBA-like thioredoxin domain(PF01323)	17
Translation initiation factor I...(PF05198)	17
Uncharacterised protein family ...(PF02021)	17
Toluene tolerance, Ttg2 (PF05494)	17
zinc-finger of transposase IS20...(PF14690)	17
Flagella basal body rod protein...(PF00460)	16
Glucokinase(PF02685)	16
Caudovirus prohead protease(PF04586)	16
Cytidylate kinase(PF02224)	16
Fic/DOC family N-terminal(PF13784)	16
Ribosomal protein S11(PF00411)	16
Multicopper oxidase(PF07731)	16
MraW methylase family(PF01795)	16
Ribosomal protein L11 methyltra...(PF06325)	16
Bacterial protein of unknown fu...(PF05936)	16
Tetratricopeptide repeat(PF14559)	16
X-Pro dipeptidyl-peptidase (S15...(PF02129)	16
Aminoacyl tRNA synthetase class...(PF02912)	16
Oxidoreductase NAD-binding doma...(PF00175)	16
Hydantoinase B/oxoprolinase(PF02538)	16
AAA domain(PF13671)	16
ATP synthase delta (OSCP) subun...(PF00213)	16
Fatty acid desaturase(PF03405)	16
Homoserine dehydrogenase, NAD b...(PF03447)	16
NosL(PF05573)	16
Glycosyl hydrolase family 57(PF03065)	16
Protein of unknown function DUF...(PF01934)	16
Ferric reductase like transmemb...(PF01794)	16
UDP-glucose 4-epimerase C-term ...(PF13950)	16
Glucose-6-phosphate dehydrogena...(PF00479)	16
Winged helix-turn-helix DNA-bin...(PF13412)	16
NAD-dependent glycerol-3-phosph...(PF07479)	16
Pyruvate kinase, alpha/beta dom...(PF02887)	16
DbpA RNA binding domain   (PF03880)	16
Bacterial export proteins, fami...(PF01313)	16
GAF domain(PF01590)	16
Molybdenum Cofactor Synthesis C...(PF06463)	16
Glycosyltransferase family 28 C...(PF04101)	16
Pyridoxamine 5'-phosphate oxida...(PF01243)	16
CRS1 / YhbY (CRM) domain(PF01985)	16
Membrane MotB of proton-channel...(PF13677)	16
MraZ protein(PF02381)	16
NHL repeat(PF01436)	16
Glycosyl transferase family, he...(PF02885)	16
Domain of unknown function DUF5...(PF01883)	16
Curli production assembly/trans...(PF03783)	16
ZIP Zinc transporter(PF02535)	16
BFD-like [2Fe-2S] binding domai...(PF04324)	16
MoeA N-terminal region (domain ...(PF03453)	16
Plasmid maintenance system kill...(PF05015)	16
Ribosomal protein S6(PF01250)	16
Oxidoreductase FAD-binding doma...(PF00970)	16
Cytochrome C oxidase subunit II...(PF00116)	16
Bacterial regulatory proteins, ...(PF00392)	16
Secretory protein of YscJ/FliF ...(PF01514)	16
Adenylosuccinate lyase C-termin...(PF08328)	16
GDSL-like Lipase/Acylhydrolase ...(PF13472)	16
tRNA (Guanine-1)-methyltransfer...(PF01746)	16
Ribosomal protein L10(PF00466)	16
GyrI-like small molecule bindin...(PF06445)	16
Putative restriction endonuclea...(PF05685)	15
Biotin-lipoyl like(PF13533)	15
Biopterin-dependent aromatic am...(PF00351)	15
Translation initiation factor I...(PF00707)	15
Sigma-70, non-essential region(PF04546)	15
HxxPF-repeated domain(PF13745)	15
Helix-turn-helix domain(PF12844)	15
Thioredoxin-like [2Fe-2S] ferre...(PF01257)	15
Divergent AAA domain(PF04326)	15
Ribosomal RNA adenine dimethyla...(PF00398)	15
SCP-2 sterol transfer family(PF02036)	15
Cation transporting ATPase, C-t...(PF00689)	15
GMC oxidoreductase(PF00732)	15
DNA polymerase III subunits gam...(PF12169)	15
Hypothetical glycosyl hydrolase...(PF14883)	15
4Fe-4S dicluster domain(PF13187)	15
Ribosome-binding factor A(PF02033)	15
YmdB-like protein(PF13277)	15
Thioredoxin(PF13462)	15
Prolyl oligopeptidase, N-termin...(PF02897)	15
ATP phosphoribosyltransferase(PF01634)	15
ACT domain (PF13840)	15
Helix-hairpin-helix motif(PF14579)	15
Cell division protein ZapA(PF05164)	15
Iron/manganese superoxide dismu...(PF00081)	15
Fumarate hydratase (Fumerase)(PF05681)	15
Gram-negative bacterial TonB pr...(PF03544)	15
Intracellular multiplication an...(PF06761)	15
Protein of unknown function, DU...(PF04214)	15
Acetyltransferase (GNAT) domain...(PF13673)	15
RNA polymerase Rpb2, domain 3(PF04565)	15
Nicotinate phosphoribosyltransf...(PF04095)	15
EcoEI R protein C-terminal(PF08463)	15
PglZ domain(PF08665)	15
Transcriptional regulator(PF02082)	15
2Fe-2S iron-sulfur cluster bind...(PF13085)	15
7,8-dihydro-6-hydroxymethylpter...(PF01288)	15
BsuBI/PstI restriction endonucl...(PF06616)	15
Peptidase family S49 N-terminal...(PF08496)	15
Na+ dependent nucleoside transp...(PF07662)	14
Nucleoside H+ symporter(PF03825)	14
CoA enzyme activase uncharacter...(PF09989)	14
Rieske [2Fe-2S] domain(PF00355)	14
Glutathione S-transferase, C-te...(PF00043)	14
Bacterial transcriptional regul...(PF01614)	14
Glucosamine-6-phosphate isomera...(PF01182)	14
Flagellar assembly protein FliH...(PF02108)	14
Amidohydrolase(PF13594)	14
Fructose-1-6-bisphosphatase(PF00316)	14
Thi4 family(PF01946)	14
Periplasmic copper-binding prot...(PF05048)	14
Fimbrial assembly protein (PilN...(PF05137)	14
Integrase(PF12835)	14
